"id","iso","aggregation","postprocess","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01","2023-03-01","2023-04-01","2023-05-01","2023-06-01","2023-07-01","2023-08-01","2023-09-01","2023-10-01","2023-11-01","2023-12-01","2024-01-01","2024-02-01","2024-03-01","2024-04-01","2024-05-01","2024-06-01","2024-07-01","2024-08-01","2024-09-01","2024-10-01","2024-11-01","2024-12-01","2025-01-01","2025-02-01","2025-03-01","2025-04-01","2025-05-01","2025-06-01","geometry"
"831ec8fffffffff","TR","mean(x, na.rm = TRUE)",NA,5117.52431228629,5445.45918654741,5938.57326642097,6258.0921732375,6125.42169208952,5625.1591913,4732.88238260766,3788.17365062581,3336.57358981792,3595.43066471694,3915.24998957187,4619.96256169496,4853.40712365786,5418.2775054933,5567.46754271956,6027.32460415042,6265.3069084506,5717.50957864271,5078.1419446504,4219.53948226452,3720.47527610542,3573.27597820645,3667.18562900271,4053.97609490867,4237.8442768629,4313.53293445692,4598.6875611254,5587.72880907729,6081.61666302298,5462.49686675,4649.49640869274,4007.77909273206,3819.12458808229,3439.42194226774,2904.27107310333,3490.39225141452,4831.59202896996,4775.39113714219,5630.29918095181,6416.36393367062,6302.81048640101,4858.15747633229,4308.64311624637,3636.97817740625,3320.41986428312,3200.11030195968,3715.47581375646,4309.42120305504,4543.43214804919,5188.62975923276,6054.52749020141,6678.30681815688,5901.48591348952,4797.17310042563,4079.44701630786,3594.45951582016,3522.84951421354,3426.43318551956,3198.9169871875,3851.73503193145,4443.8190943371,4825.85432575491,5386.60720719637,6352.214541255,6284.67413508327,5313.74932633437,list(c(26.7539271369602, 26.6944483265521, 27.4188924713616, 28.2056164108437, 28.2758200328162, 27.5486299287509, 26.7539271369602, 41.4163920010773, 40.7711036215786, 40.4001410850687, 40.6715376012716, 41.3155892763096, 41.6895319427375, 41.4163920010773))
"831ecafffffffff","TR","mean(x, na.rm = TRUE)",NA,5635.70911161068,5921.15099251616,6138.11428590464,6287.80773011187,6474.9869422621,6040.52080206937,5636.82234290343,5353.37785998065,5129.63547307771,5480.44786946794,5570.26126043437,5499.74848177641,5132.01254201149,5814.35012630692,5918.52811201169,6191.49527735208,6478.62244352944,6087.60968114792,5704.26122567419,5492.78963780544,5437.25330645854,5666.34639539677,5616.06175880896,5655.7971846752,5700.04822117419,5574.83993304621,5321.321740675,5970.37953787938,6274.83068765202,5874.42387903333,5586.42754988226,5625.22562366815,5648.97946021917,5410.76539583064,4939.06085000438,5060.82241088609,5804.58908898548,5716.43097470402,6287.71284509819,6676.53865440646,6596.7119495246,5896.26509663542,5479.99027551492,5299.47622983609,5278.52175653479,5198.45350228064,5517.29522643688,5748.26695043206,5692.34420251431,5855.81723973082,6163.4480967752,6735.42841509437,6379.86498325645,5679.08197115563,5478.65870927681,5296.24057835363,5467.25097808313,5296.81915725625,5113.76047273438,5570.64757668931,5726.08595936331,5798.9506137567,5890.96998150746,6345.61637544646,6405.58669603629,5809.0268098,list(c(25.909550197344, 25.8566561527047, 26.5780163452926, 27.3554015592177, 27.4188924713616, 26.6944483265521, 25.909550197344, 40.4893833046045, 39.8386490600243, 39.4706490302752, 39.7504715214071, 40.4001410850687, 40.7711036215786, 40.4893833046045))
"831ecbfffffffff","TR","mean(x, na.rm = TRUE)",NA,5006.79640490181,5470.92060176315,5925.70002549476,6270.9813911025,6445.62569674032,5958.97254633938,5666.95397701593,5272.71042782984,4847.39088184646,4936.3360185002,5070.5320473875,5050.27679845887,4691.78413221512,5398.20231031406,5563.95285685484,6003.71813519958,6362.97146247298,5907.70941390833,5710.19494579315,5313.17166441754,5026.89243246521,5065.5421895,4998.07807144354,5214.66426192561,4949.2663032619,4960.16404829821,4259.45851398044,5944.03669155458,6125.03417202298,5742.54431795833,5577.19454427419,5475.77286308387,5113.50793106292,4781.22027009194,4257.76232236708,4666.90864532218,4700.10812630343,4543.33479666473,5805.52654333931,6515.62580927125,6634.64688545141,6044.56421102604,5548.02335306089,5318.07184667702,5092.22839630917,5006.68070817097,5173.32981233083,5418.88294539597,5329.72109468165,5440.96374375496,5897.04086126694,6595.203698085,6322.19216589032,5489.35107125563,5467.34459891875,5217.01361797419,5017.64932780042,4732.98464175282,4398.99106283125,4852.56114580686,4989.32486447379,5067.10175366697,5522.1292796877,6396.65650269729,6442.19883119516,5883.906077,list(c(27.4188924713616, 27.3554015592177, 28.0681707953134, 28.8468688471791, 28.920765617201, 28.2056164108437, 27.4188924713616, 40.4001410850687, 39.7504715214071, 39.3735597616792, 39.6433105477127, 40.291569725733, 40.6715376012716, 40.4001410850687))
"832c00fffffffff","TR","mean(x, na.rm = TRUE)",NA,718.284475520968,780.733163863362,1642.40144586734,2802.85284441,3915.7958011371,3709.63810464875,3333.39593758871,2903.9040643746,2566.44737001479,2356.32815757762,1867.12392465938,991.187226350605,359.118362202419,994.914243027009,1443.59276738589,2758.40682639688,3420.89912635403,3047.92974298333,2646.5957090996,2492.1331035502,2308.46423811771,2219.87482736935,1895.54147632354,1093.8049782756,664.259697747581,830.491331842857,1183.50797402661,2145.8799245275,3200.03412989194,3525.12605875,2798.8805142254,2406.72338127419,2204.81841717625,2179.88979308226,1907.42509710646,1581.1717179502,1210.57109960544,926.784379479018,1758.50934582722,2889.67263678333,3438.15247558145,3526.98503842083,2945.82379253629,2502.01468657802,2466.10391666437,2719.70958395323,2207.81490908021,1489.61230535464,688.519076507863,1242.31687980323,1848.40607049657,3277.35304159812,4064.55400365,3897.53910275,3363.529891975,2956.77172121895,2771.76203653438,2791.47922834778,2093.345049325,1384.7800773129,1172.32084371169,703.89130219933,1825.80986299839,3250.23243178437,4096.93181631492,3978.03323760625,list(c(43.4643237700357, 44.0449851365165, 44.5403979156662, 44.7891706964278, 44.9665803385913, 44.3855073166955, 43.8823297407064, 43.6307888392876, 43.4643237700357, 39.4831066154346, 39.0347183562205, 39.1399668625514, 39.1904262664957, 39.7963437240626, 40.2493211751277, 40.14339295749, 40.0909854866168, 39.4831066154346))
"832c04fffffffff","TR","mean(x, na.rm = TRUE)",NA,-67.0954009048387,-93.2997337771552,767.72144753246,2710.92062367937,4795.60973110887,5265.2165293825,4308.94856287339,3270.42545431613,2673.00512462167,2397.38267109758,1924.23458344687,626.824276643347,-115.642867739516,-59.1429459073661,399.444375450202,2902.70701056917,4767.24670034758,4086.11384822708,2907.10071111774,2524.99144884355,2328.20821286042,2496.54821370484,2080.1170240225,108.047165233065,-192.691557391331,-134.668088197321,31.9578984921371,2235.56871538,4700.57258338226,5521.78501775625,3934.38908750363,2688.13906281633,2359.50817149146,2607.48970388871,2402.49978258771,1845.48957493931,1168.32761884153,-29.0971060058036,1521.55776881593,3593.44412617438,5177.39909149859,5614.45230145313,4350.80993903468,2914.29159940101,2581.09937347646,2911.43997215968,2005.26716813833,994.935432975806,115.592628967742,544.094125998276,1117.00762493206,3519.49072173188,5408.13289092581,5455.248552325,4387.99523322016,3555.83747068871,3202.29653848208,3245.33859519879,1790.83859367813,304.910097945363,-17.6999630407258,-25.0948755040178,1348.12412077641,3819.58546796604,5442.72149596351,5711.08156709062,list(c(42.2759507288127, 42.1165161075194, 42.7126859832474, 43.4643237700357, 43.6307888392876, 43.0387097267167, 42.2759507288127, 40.3742189123796, 39.7622133207159, 39.3180117026661, 39.4831066154346, 40.0909854866168, 40.5379143795347, 40.3742189123796))
"832c06fffffffff","TR","mean(x, na.rm = TRUE)",NA,-167.577819125806,-309.825117076724,472.328386780847,1973.20284143813,3388.25461803145,3414.84974091062,2798.68744834415,2517.20242683387,2227.45713227833,2011.46619288427,1521.20889630625,721.677395158468,-134.779714972984,-5.20917039151786,584.077224557661,2277.52794880375,3280.35312532319,2818.43166712396,2296.97256886694,2075.15495049859,1959.24020353188,1985.3790746,1809.857751045,319.245895082258,-249.167169966935,-267.045136134375,246.888992901613,1902.72179109875,3330.65940117621,3522.33287225,2515.20307408266,2114.61889746149,1981.43296371312,2105.57956994516,1865.83807792812,1623.62756813569,774.640758425605,-52.3756377113839,1599.82848306915,2619.89249188187,3565.42602234839,3645.98136413333,2682.48934601129,2262.70979369073,2263.35915669875,2833.32432724355,2184.40590959479,1119.97711374536,-15.5942872965726,64.5045954174569,747.425698647782,2618.72589111438,4301.42877578952,3997.28330743,2965.89853105081,2634.77038345363,2486.04467716667,2594.01118017137,1710.0711291625,469.897880500806,220.968246358266,139.469989776786,1446.99507133125,2881.16011468917,4127.98893200504,3977.71073613438,list(c(42.7126859832474, 42.552712601958, 43.1375214579489, 43.8782763304502, 44.0449851365165, 43.4643237700357, 42.7126859832474, 39.3180117026661, 38.7030419083301, 38.2574255096768, 38.424022875505, 39.0347183562205, 39.4831066154346, 39.3180117026661))
"832c15fffffffff","TR","mean(x, na.rm = TRUE)",NA,-318.414826352016,-379.141642399569,-103.818251761492,1166.37670486687,3228.47512411048,3758.6917348875,3278.92129675081,2556.13726867379,2173.13393857813,1954.84591286109,1411.18102259687,443.318363532056,-124.938965167339,-97.0647515205357,405.283013158669,2074.45713384896,3608.51033955121,3216.53479859375,2494.5313386879,2117.95413122681,1891.60186979729,1824.14020409194,1508.36990223896,122.348565460685,-287.066614361492,-221.820964889063,56.6190579943548,1489.05537044667,3216.43593983085,3555.39659228646,2701.05394945282,2138.65308481653,1902.3797132075,1870.63500054032,1446.01436725854,737.213911951411,481.840976321774,-161.75232790558,801.911350880444,2000.85661812625,3383.13628503811,4005.00752364896,3004.31171461613,2392.00540235968,2180.08131385667,2192.27578811935,1201.74445126896,429.448428539718,-237.619416367339,-227.928283486638,99.0578773715726,1534.91997092688,3586.71617910484,4056.47022087875,3171.56879712903,2485.19426969919,2286.65439014687,2340.36851655746,1270.86733443125,481.153676818145,35.5074646826613,-138.646349210938,767.643981042742,2026.09567635562,3964.71343698105,4450.36913024375,list(c(43.1375214579489, 42.9771146694805, 43.5508921089003, 44.2809987132797, 44.4478598720631, 43.8782763304502, 43.1375214579489, 38.2574255096768, 37.6398830151809, 37.1933431033993, 37.3615344931595, 37.9746583094477, 38.424022875505, 38.2574255096768))
"832c22fffffffff","TR","mean(x, na.rm = TRUE)",NA,254.065438262298,186.467413896336,760.86062065121,2413.60138146375,4315.55879045081,5393.43140613875,4741.7360279375,3696.54455122298,3152.11677804062,2739.53244892883,1947.58513015,843.539746258064,396.615158031452,293.431910793973,589.158609650605,2569.158292715,4236.68599765181,4163.50727620313,3579.67495907903,3424.2430318002,3118.81913043729,3063.21855953871,2424.34097284833,643.772785072581,67.9381298300403,157.920032672321,54.529034058871,1739.21680884896,4147.88194725484,5657.59811841042,4480.15025054194,3336.91666310302,2892.09619118479,2771.01787614032,2364.6870032375,1841.6045758121,1247.59934125363,116.529793358705,1080.84527807944,2527.25460915271,4371.00114062964,5688.07405823021,5101.47035125081,3849.25880486895,3236.21433035208,2982.18005437258,1579.14527015812,875.412843138911,194.842450314315,512.923893570905,860.527897816129,2931.6073010525,4781.97194433629,5484.93489436375,4943.15961050685,4162.49280727944,3800.86422257646,3478.44922465383,1051.255127775,-108.663869385484,6.8157336953629,-44.4127411678571,745.846992279435,2987.37173658688,4937.20277305222,5562.63630084063,list(c(40.8970584893009, 40.7451127812702, 41.3565759197092, 42.1165161075194, 42.2759507288127, 41.6680793293101, 40.8970584893009, 40.6439567303583, 40.0280296942282, 39.5885589849222, 39.7622133207159, 40.3742189123796, 40.8165136082675, 40.6439567303583))
"832c23fffffffff","TR","mean(x, na.rm = TRUE)",NA,664.415195955645,557.089177988362,1426.61251245262,3187.43847461938,5292.8362145,6436.1335242,6567.36099356734,5617.43832023669,4728.22609867812,4070.43959543649,2275.13999730312,1178.08529755988,823.768397881855,734.502768334821,1063.07417180685,3320.50246854833,5411.03927436673,5698.09704533229,5356.12349019436,5254.57246437379,4976.38702053417,4509.20367577742,3272.65094265729,810.772562612298,252.091509344355,507.0956526125,541.304382978024,2530.73529750604,5102.82604243367,6732.35518650938,6130.53895418548,4802.84190154819,4009.15676030354,3552.90055025484,2778.88216092188,1581.06229270625,1130.92576695222,387.9614206125,1615.02118786452,3572.23110316271,5363.56120052782,6751.85559106458,6766.82455158105,5414.06284314536,4567.69439817937,4170.73181294355,1951.72040293417,1140.11832631855,507.264365167339,675.685546471552,1081.13910169274,3407.04060266625,5541.86153315726,6794.529653415,6643.66647944556,6016.58119276452,5613.42140909458,4245.55417145161,2356.20780071875,572.240473394758,555.170201953024,465.25771682433,1344.91724913528,3758.90931735687,5754.78896266431,6583.98721782812,list(c(41.8268615655326, 41.6680793293101, 42.2759507288127, 43.0387097267167, 43.2048321151657, 42.6009834031114, 41.8268615655326, 41.4251746952869, 40.8165136082675, 40.3742189123796, 40.5379143795347, 41.1425987676357, 41.5875849885316, 41.4251746952869))
"832c26fffffffff","TR","mean(x, na.rm = TRUE)",NA,768.962576804839,759.166537409483,1784.82868556069,3375.77241235063,5049.70604677742,5908.27571985187,5469.00629552641,4937.65125718468,4594.23495759917,4022.99274048226,3102.49159114062,2099.86897130262,1337.59967568165,1241.06705142813,1471.36788077036,3234.78401194667,4904.02374136593,5351.97774203229,4860.28740248669,4741.41588009536,4542.10571465979,4262.56196375323,3456.11070312917,1627.79977919919,488.677111105847,767.974821371429,599.553853611694,2635.60265251104,4707.00239092621,5783.70818178958,5260.56044667782,4745.03582499194,4527.64121435875,4090.38181309516,3526.86414101937,2441.34999978125,1721.79242007399,886.641263499554,2112.07665384314,3534.80002880104,5029.68306333246,6352.69811788229,5913.65786855887,5172.01044300585,4671.34783352896,4166.14738009355,3055.03779848271,1803.9494890748,914.743607499194,1553.64121834052,2045.9904473627,3795.23018459937,5315.53779746694,5917.44109479813,5806.2960215373,5185.73977053145,4830.29004701125,4191.54699681895,2177.707951625,1064.36083622258,1024.61917166089,477.925218686384,1515.83485365806,3571.95160799312,5283.70647669738,5935.88604620313,list(c(39.495104547863, 39.3511003130491, 39.9775700719536, 40.7451127812702, 40.8970584893009, 40.2736410651418, 39.495104547863, 40.8993069268395, 40.2796799881341, 39.8454833330193, 40.0280296942282, 40.6439567303583, 41.0810630854885, 40.8993069268395))
"832c30fffffffff","TR","mean(x, na.rm = TRUE)",NA,2023.56332712097,2383.68490812586,3540.10714194919,5182.0835648875,5312.06751775484,3881.61850073375,3218.18500301694,2860.94641943347,2629.98173028042,2505.28268475363,2596.00286455,2400.89005755484,1657.48674743427,2656.66937831585,3661.45608565323,4864.33063399062,4276.36807860625,3142.96846398854,2745.74634958548,2619.41222611835,2437.16808490688,2354.42189403548,2396.09705648854,1933.66970402722,1855.59437663004,1982.20733373036,2879.00308336472,4081.98628014125,4811.50455950302,3619.30637590729,2906.24159276089,2675.40820951895,2492.13401294458,2557.62807653548,2562.79238427375,3088.99267108024,2930.76067055968,2099.3319130029,3673.29675033669,5279.02994127021,5099.73719275645,3780.60690244583,3169.48672241653,2885.61798840726,2774.26971262542,3010.06701251129,3281.34191723458,3354.87153582782,2956.65540405262,3628.57723837651,4434.30071466452,5548.7502907475,5000.69317695806,3642.22878750875,3165.03393370726,2887.19178589274,2848.11476541521,2769.40470319859,2048.71245878438,2061.16157184577,2130.13042426371,2254.19477728996,3504.79014728952,5163.23128975438,5057.27148718649,3825.83137692187,list(c(40.4470285070676, 40.3008203618087, 40.9039383007532, 41.650108495359, 41.8036299035521, 41.2037826009094, 40.4470285070676, 38.7860659376239, 38.1602942774179, 37.7219597207466, 37.9064172956122, 38.5281812559811, 38.9695163081284, 38.7860659376239))
"832c31fffffffff","TR","mean(x, na.rm = TRUE)",NA,-235.476274771976,-351.30029861056,533.436007642137,3205.99086622187,4906.9717049629,4853.41862370187,3513.14750788125,2764.72759195484,2414.60294657417,2224.88063022984,2284.31068633438,1500.86163072157,-163.065577542944,146.057655742857,983.523778424798,3369.74974007458,4739.98916716915,3676.25166865729,2589.92834712177,2328.70952097802,2149.09194170396,2105.04462987742,2146.77609745937,385.872769160282,-289.127020706048,-328.887940093527,7.19663704778225,2412.02487411833,4660.99375191633,4747.36587942396,3155.06588694113,2449.99742826956,2236.73537809396,2396.52088377258,2453.00580407042,2316.78427816411,1489.79245683548,-161.41108943683,1812.50822745262,3955.19238139417,5337.50394820847,5117.31137233542,3500.99906220887,2669.15205724133,2497.66483585146,3084.26925247258,2981.0039890175,1867.30300996855,409.78629982379,981.91698479569,2013.70286433185,4319.6081849275,5764.684103575,4908.11038071312,3332.02480391552,2749.47368850726,2644.66151252729,2952.48944140262,1228.56157724688,337.389955340121,63.9629393139113,-70.3944241533482,1436.94379653911,3957.229911495,5561.82306286411,5358.97874938125,list(c(41.3565759197092, 41.2037826009094, 41.8036299035521, 42.552712601958, 42.7126859832474, 42.1165161075194, 41.3565759197092, 39.5885589849222, 38.9695163081284, 38.5281812559811, 38.7030419083301, 39.3180117026661, 39.7622133207159, 39.5885589849222))
"832c32fffffffff","TR","mean(x, na.rm = TRUE)",NA,3014.6064329504,3594.11353838578,4588.03117057823,5630.905955965,4227.81166556452,2535.62790014,2254.98440414194,2130.97600098024,2053.87113581729,2017.45589764415,2233.01164439375,2353.0187593996,2486.1151204125,3002.67764680737,3815.3754887377,3852.48739332125,2627.31350987077,2062.21237251563,1927.97537856734,1971.24472255565,1923.45403687917,1959.76768650161,1935.3338712075,1986.31142278468,2017.72752401089,2350.41564842277,3145.90715146694,3574.48639237,3198.30019227218,2143.63221511458,1896.56525876573,1849.81274364516,1804.28665048292,2016.79383509194,2165.63070816063,2480.23200147681,2608.70050720786,2734.27266711049,3901.01298048851,5002.44529261979,3449.82777766169,2259.36193642708,2054.78778435968,1988.59162504839,2057.34503002167,2171.20783806935,2426.75684584375,2948.2880343625,3709.67937806552,4387.62068173728,5258.05419058649,5269.69265622937,3329.2903647871,2274.09724546375,2103.23763107056,2030.43282235927,2057.90942787688,2082.62909205101,2096.54692741563,2173.08779612681,2233.49393176371,2462.87891251094,2898.42714449819,3387.86232843417,2582.25476156109,2009.71393821562,list(c(40.9039383007532, 40.7568198348386, 41.348740108146, 42.0845301138958, 42.238668442409, 41.650108495359, 40.9039383007532, 37.7219597207466, 37.0937220854963, 36.6540805443378, 36.8396377151438, 37.4637182521752, 37.9064172956122, 37.7219597207466))
